Word,RecordCount,TotalOccurrences,FirstLetter
"CHERUBINI",1,1,"C"
"CRONIN",1,1,"C"
"CLIFTON",1,1,"C"
"CAPITAL",1,1,"C"
"COLEMAN",1,1,"C"
"COELHO",1,1,"C"
"CARRAH",1,1,"C"
"CONNELLI",1,1,"C"
"CHARLOTTE",1,1,"C"
"COUSINS",1,1,"C"
"CORRIGAN",1,1,"C"
"CHASE",1,1,"C"
"CREVELING",1,1,"C"
"CHRISTOPER",1,1,"C"
"CYRONAK",1,1,"C"
"CARSON",1,1,"C"
"CRESCENT",1,1,"C"
"CLUB",1,1,"C"
"CHARON",1,1,"C"
"CHRISTIANNE",1,1,"C"
"COWELL",1,1,"C"
"CASCIO",1,1,"C"
"CATHARINE",1,1,"C"
"CLAUDE",1,1,"C"
"CASADY",1,1,"C"
"CAREY",1,1,"C"
"CHELSEA",1,1,"C"
"CODY",1,1,"C"
"CORPORATION",1,1,"C"
"DEVELOPMENT",5,5,"D"
"DISTRICT",5,5,"D"
"DAMM",2,3,"D"
"DEVINE",2,2,"D"
"DOWLING",2,2,"D"
"DOCK",2,2,"D"
"DESMARAIS",2,2,"D"
"DRIVE",2,2,"D"
"DUGGAN",1,2,"D"
"DALY",1,2,"D"
"DANITA",1,1,"D"
"DEPEW",1,1,"D"
"DULAC",1,1,"D"
"DANGELAS",1,1,"D"
"DAUBERT",1,1,"D"
"DOROSKI",1,1,"D"
"DELONG",1,1,"D"
"DUGUID",1,1,"D"
"DOIRON",1,1,"D"
"DOLORIS",1,1,"D"
"DONATO",1,1,"D"
"DEMOS",1,1,"D"
"DAMIAN",1,1,"D"
"DAUKSIS",1,1,"D"
"DUNNHALL",1,1,"D"
"DORY",1,1,"D"
"DESIREE",1,1,"D"
"DEANE",1,1,"D"
"DELANO",1,1,"D"
"DOWD",1,1,"D"
"DINOLFO",1,1,"D"
"DEBRANDT",1,1,"D"
"DIONISIO",1,1,"D"
"DAY",1,1,"D"
"DEPARTMENT",1,1,"D"
"DEPT",1,1,"D"
"DEEPWATER",1,1,"D"
"DOW",1,1,"D"
"DEVANNY",1,1,"D"
"DICLEMENTE",1,1,"D"
"DYLAN",1,1,"D"
"DEVENEY",1,1,"D"
"DICKENS",1,1,"D"
"DEFELICE",1,1,"D"
"DEUTSCH",1,1,"D"
"DB",1,1,"D"
"DER",1,1,"D"
"DIMAGGIO",1,1,"D"
"DITENHAFER",1,1,"D"
"DARIN",1,1,"D"
"DEPRETE",1,1,"D"
"DEWEY",1,1,"D"
"ETAL",40,40,"E"
"EST",10,10,"E"
"ET",4,4,"E"
"ENTERPRISES",3,3,"E"
"EUREKA",3,3,"E"
"ECONOMIC",3,3,"E"
"ESTELLE",2,2,"E"
"ELLIOTT",2,2,"E"
"ERIK",2,2,"E"
"EYLES",2,2,"E"
"ESTATES",2,2,"E"
"EARL",1,1,"E"
"ELI",1,1,"E"
"EWING",1,1,"E"
"ESCAPE",1,1,"E"
"ETACRI",1,1,"E"
"EMILY",1,1,"E"
"EDNA",1,1,"E"
"ELECTRIC",1,1,"E"
"ELISE",1,1,"E"
"EDRIE",1,1,"E"
"EDWIN",1,1,"E"
"ELFREIDE",1,1,"E"
"ESTHER",1,1,"E"
"FISH",21,21,"F"
"FLP",10,10,"F"
"FDN",6,6,"F"
"FLETCHER",2,2,"F"
"FLOWERING",2,2,"F"
"FAMILYPARTNERSHIP",1,1,"F"
"FREDRICK",1,1,"F"
"FOLKMAN",1,1,"F"
"FINNIMORE",1,1,"F"
"FREDERIC",1,1,"F"
"FLAIG",1,1,"F"
"FL",1,1,"F"
"FARMHOUSE",1,1,"F"
"FASTIGGI",1,1,"F"
"FERDINAND",1,1,"F"
"FISHER",1,1,"F"
"FARRELL",1,1,"F"
"FERRIS",1,1,"F"
"FAMILYTRUST",1,1,"F"
"FAB",1,1,"F"
"FIVE",1,1,"F"
"FRANKLIN",1,1,"F"
"FOB",1,1,"F"
"FEDERAL",1,1,"F"
"FOWLER",1,1,"F"
"FULL",1,1,"F"
"FLATEMAN",1,1,"F"
"FRIEDRICH",1,1,"F"
"FROSTIC",1,1,"F"
"FASS",1,1,"F"
"FATIMA",1,1,"F"
"FILLIN",1,1,"F"
"FEDALEN",1,1,"F"
"FARMS",1,1,"F"
"GEER",4,4,"G"
"GREENAWAY",3,3,"G"
"GORHAM",3,3,"G"
"GONSALVES",2,2,"G"
"GOVERNMENT",2,2,"G"
"GUARD",2,2,"G"
"GALLANT",1,1,"G"
"GATE",1,1,"G"
"GIMBER",1,1,"G"
"GREENSPAN",1,1,"G"
"GBAC",1,1,"G"
"GERHARD",1,1,"G"
"GARRISON",1,1,"G"
"GETRUDE",1,1,"G"
"GOOD",1,1,"G"
"GARTH",1,1,"G"
"GIGIBI",1,1,"G"
"GST",1,1,"G"
"GIANNUZZI",1,1,"G"
"GUMKOWSKI",1,1,"G"
"GOLINVEAU",1,1,"G"
"GWENDOLYN",1,1,"G"
"GOLDSTEIN",1,1,"G"
"GIVERNY",1,1,"G"
"GIBSON",1,1,"G"
"GERRY",1,1,"G"
"GRULLEN",1,1,"G"
"GILMOUR",1,1,"G"
"GUY",1,1,"G"
"GILLIGAN",1,1,"G"
"GRACIE",1,1,"G"
"GENDREAU",1,1,"G"
"GANN",1,1,"G"
"GRANWEHR",1,1,"G"
"GUERLAIN",1,1,"G"
"GROHSGAL",1,1,"G"
"HOLDINGS",15,15,"H"
"HARBOR",12,12,"H"
"HOMEOWNERS",9,9,"H"
"HIGH",8,8,"H"
"HEINZ",5,5,"H"
"HEDIGER",3,3,"H"
"HOA",3,3,"H"
"HARBORVIEW",3,3,"H"
"HOTEL",3,3,"H"
"HOUSING",3,3,"H"
"HAMMERSKJOLD",2,2,"H"
"HUNT",2,2,"H"
"HOSPITALITY",2,2,"H"
"HETHERINGTON",2,2,"H"
"HOLDFAST",2,2,"H"
"HEIGHTS",2,2,"H"
"HUFTALEN",1,1,"H"
"HANRAHAN",1,1,"H"
"HYGEIA",1,1,"H"
"HOLBROOK",1,1,"H"
"HARRISON",1,1,"H"
"HOVE",1,1,"H"
"HORST",1,1,"H"
"HUBBARD",1,1,"H"
"HEARTS",1,1,"H"
"HOPE",1,1,"H"
"HANNA",1,1,"H"
"HANG",1,1,"H"
"HOMESTEAD",1,1,"H"
"HARBOURVIEW",1,1,"H"
"HARTFORD",1,1,"H"
"HOLEVER",1,1,"H"
"HARWOOD",1,1,"H"
"HARRIES",1,1,"H"
"HART",1,1,"H"
"HENNESSEY",1,1,"H"
"HOBE",1,1,"H"
"HAYDEN",1,1,"H"
"HIGHVIEW",1,1,"H"
"HEAVY",1,1,"H"
"HOPF",1,1,"H"
"HANNAN",1,1,"H"
"HAVEN",1,1,"H"
"HOME",1,1,"H"
"HIGHWAY",1,1,"H"
"H&",1,1,"H"
"HIERI",1,1,"H"
"HOFELDT",1,1,"H"
"HORSIEVILLE",1,1,"H"
"HICKEY",1,1,"H"
"HORN",1,1,"H"
"HELDER",1,1,"H"
"HALLOCK",1,1,"H"
"HAGOP",1,1,"H"
"HOLE",1,1,"H"
"IR",9,9,"I"
"III",8,8,"I"
"IRREVOCABLE",3,3,"I"
"IRREVCABLE",1,1,"I"
"IRINA",1,1,"I"
"IRR",1,1,"I"
"INTEREST",1,1,"I"
"IRV",1,1,"I"
"ISLE",1,1,"I"
"INDUSTRIES",1,1,"I"
"IGNARRI",1,1,"I"
"INSTITUTE",1,1,"I"
"INTERVENTION",1,1,"I"
"ILINCA",1,1,"I"
"IRTRUST",1,1,"I"
"INTERNATIONAL",1,1,"I"
"INN",1,1,"I"
"IV",1,1,"I"
"IRT",1,1,"I"
"JEFFERY",6,6,"J"
"JESSICA",2,2,"J"
"JEANNE",2,2,"J"
"JILL",2,2,"J"
"JOINT",2,2,"J"
"JONMATTHEW",1,1,"J"
"JOHMATHEW",1,1,"J"
"JUSTINE",1,1,"J"
"JULIA",1,1,"J"
"JT",1,1,"J"
"JORGE",1,1,"J"
"JAFFE",1,1,"J"
"JANIS",1,1,"J"
"JAMIE",1,1,"J"
"JON",1,1,"J"
"JRM",1,1,"J"
"JOANN",1,1,"J"
"JEDADIAH",1,1,"J"
"JESSE",1,1,"J"
"JBTG",1,1,"J"
"JOANIE",1,1,"J"
"JAWHARJIAN",1,1,"J"
"KENTON",3,3,"K"
"KATHERYN",2,2,"K"
"KILDEA",2,2,"K"
"KASTNER",2,2,"K"
"KRAVITZ",1,1,"K"
"KRISTOPHER",1,1,"K"
"KRETSCHMER",1,1,"K"
"KIVLEHAN",1,1,"K"
"KNOLL",1,1,"K"
"KEATING",1,1,"K"
"KEREST",1,1,"K"
"KARI",1,1,"K"
"KYLE",1,1,"K"
"KEN",1,1,"K"
"KRISTINE",1,1,"K"
"KLEMENS",1,1,"K"
"KAT",1,1,"K"
"KEELER",1,1,"K"
"KURZ",1,1,"K"
"KARIN",1,1,"K"
"KEARNEY",1,1,"K"
"KRIEGEL",1,1,"K"
"KENNEY",1,1,"K"
"KIDS",1,1,"K"
"KARL",1,1,"K"
"KATHLYN",1,1,"K"
"KERRY",1,1,"K"
"KATHI",1,1,"K"
"KOLB",1,1,"K"
"KIVNICK",1,1,"K"
"LV",31,31,"L"
"LAND",23,23,"L"
"LP",13,13,"L"
"LEONE",6,10,"L"
"LAMOUREUX",3,3,"L"
"LAUREL",2,2,"L"
"LUELLA",2,2,"L"
"LUCIA",2,2,"L"
"LIV",2,2,"L"
"LOIS",2,2,"L"
"LENORE",2,2,"L"
"LOFARO",2,2,"L"
"LAKESIDE",2,2,"L"
"LEGAULT",1,1,"L"
"LIGHT",1,1,"L"
"LOCKE",1,1,"L"
"LEEDER",1,1,"L"
"LIFE",1,1,"L"
"LOUGHRIDGE",1,1,"L"
"LAUGHING",1,1,"L"
"LEES",1,1,"L"
"LESLEY",1,1,"L"
"LVT",1,1,"L"
"LOCATION",1,1,"L"
"LL",1,1,"L"
"LOURIE",1,1,"L"
"LIN",1,1,"L"
"LEIGH",1,1,"L"
"LTM",1,1,"L"
"LEW",1,1,"L"
"LINDSAY",1,1,"L"
"LENT",1,1,"L"
"LEROY",1,1,"L"
"LAPLANTE",1,1,"L"
"LAUB",1,1,"L"
"LTRUST",1,1,"L"
"LITCH",1,1,"L"
"LEESRIDGERD",1,1,"L"
"LIGHTHOUSE",1,1,"L"
"LVG",1,1,"L"
"LEATHER",1,1,"L"
"LIBERTY",1,1,"L"
"LEA",1,1,"L"
"LARA",1,1,"L"
"LOPES",1,1,"L"
"LAGNIAPPE",1,1,"L"
"LIVINGST",1,1,"L"
"LINDSEY",1,1,"L"
"LE",1,1,"L"
"LUEM",1,1,"L"
"LAVALLE",1,1,"L"
"MARTHENS",5,5,"M"
"MEADOW",4,4,"M"
"MCGARRY",3,3,"M"
"MICHEL",3,3,"M"
"MERKLER",3,3,"M"
"MOTT",2,2,"M"
"MANOR",2,2,"M"
"MALLICK",2,2,"M"
"MOON",2,2,"M"
"MICHEAL",2,2,"M"
"MULLEN",2,2,"M"
"MCMULLEN",2,2,"M"
"MATUS",2,2,"M"
"MOHEGAN",2,2,"M"
"MARINE",2,2,"M"
"MCKENNA",2,2,"M"
"MILNER",2,2,"M"
"MURIEL",1,1,"M"
"MARGARITA",1,1,"M"
"MARCEL",1,1,"M"
"MANAGEMENT",1,1,"M"
"MARSELLA",1,1,"M"
"MORALES",1,1,"M"
"MACKEY",1,1,"M"
"MG2",1,1,"M"
"MEREDITH",1,1,"M"
"MCGINNESS",1,1,"M"
"MCFEE",1,1,"M"
"MALCOLM",1,1,"M"
"MEDOW",1,1,"M"
"MACDOUGAL",1,1,"M"
"MAGEE",1,1,"M"
"MITCHEL",1,1,"M"
"MEHNE",1,1,"M"
"MANUEL",1,1,"M"
"MARET",1,1,"M"
"MAEGAN",1,1,"M"
"MT",1,1,"M"
"MORRISSY",1,1,"M"
"MCGOVERN",1,1,"M"
"MONJE",1,1,"M"
"MAZZUR",1,1,"M"
"MARCELINE",1,1,"M"
"MOTTA",1,1,"M"
"MK",1,1,"M"
"MCELKENNY",1,1,"M"
"MCNERNEY",1,1,"M"
"MOSKOWITZ",1,1,"M"
"MARITIME",1,1,"M"
"MEEHAN",1,1,"M"
"MAJORIE",1,1,"M"
"MENDILLO",1,1,"M"
"MATHEWS",1,1,"M"
"MCTEAGUE",1,1,"M"
"MIDDELEER",1,1,"M"
"MCCOMB",1,1,"M"
"MARLENE",1,1,"M"
"MOULIN",1,1,"M"
"MAHER",1,1,"M"
"MILL",1,1,"M"
"MARGAR",1,1,"M"
"MCM",1,1,"M"
"MAST",1,1,"M"
"MERRILL",1,1,"M"
"MCCARTIN",1,1,"M"
"MAIOCCO",1,1,"M"
"MORTON",1,1,"M"
"MAYBURY",1,1,"M"
"MCLEAN",1,1,"M"
"MENDELSON",1,1,"M"
"MERRIMAN",1,1,"M"
"MAHN",1,1,"M"
"METHIA",1,1,"M"
"MOSLEY",1,1,"M"
"NATURE",88,88,"N"
"NEW",40,40,"N"
"NECK",12,12,"N"
"NUMBER",9,9,"N"
"NOMINEE",3,3,"N"
"NORRIS",3,3,"N"
"NO",2,2,"N"
"NINA",2,2,"N"
"NORTH",1,1,"N"
"NOEL",1,1,"N"
"NICASTRO",1,1,"N"
"NEPTUNE",1,1,"N"
"NINO",1,1,"N"
"NYZIO",1,1,"N"
"NARRAGANSETT",1,1,"N"
"NELL",1,1,"N"
"NUSOM",1,1,"N"
"NATHANIEL",1,1,"N"
"NEVILLE",1,1,"N"
"OF",54,54,"O"
"ONE",9,9,"O"
"OPCO",7,7,"O"
"OCEAN",4,4,"O"
"OBRIEN",2,2,"O"
"OLD",2,2,"O"
"OMMERLE",1,1,"O"
"ORTEL",1,1,"O"
"OTT",1,1,"O"
"ORGEN",1,1,"O"
"OWNERS",1,1,"O"
"OTOOLE",1,1,"O"
"OHANA",1,1,"O"
"OLSTEIN",1,1,"O"
"OLEARY",1,1,"O"
"OFFSHORE",1,1,"O"
"OCONNELL",1,1,"O"
"OVERVIEW",1,1,"O"
"ORTELLI",1,1,"O"
"OSULLIVAN",1,1,"O"
"OAR",1,1,"O"
"OWNERSHIP",1,1,"O"
"PAYNE",12,12,"P"
"PROPERTIES",10,10,"P"
"PARTNERSHIP",6,6,"P"
"PIKE",5,5,"P"
"PHELAN",5,5,"P"
"PENELOPE",2,2,"P"
"PHYLLIS",2,2,"P"
"PINK",2,2,"P"
"POINT",2,2,"P"
"PAYNES",2,2,"P"
"PETTI",2,2,"P"
"PATRICA",2,2,"P"
"PHILLIP",2,2,"P"
"PINKHAM",1,1,"P"
"PRETTY",1,1,"P"
"PENNY",1,1,"P"
"PEG",1,1,"P"
"PANERO",1,1,"P"
"PLS",1,1,"P"
"PHEASANT",1,1,"P"
"PRICILLA",1,1,"P"
"PRENDERGAST",1,1,"P"
"PRESS",1,1,"P"
"PEOPLE",1,1,"P"
"PODKOWSKI",1,1,"P"
"PLATT",1,1,"P"
"PISANI",1,1,"P"
"PONDVIEW",1,1,"P"
"PERRONCELLO",1,1,"P"
"PADIEN",1,1,"P"
"PEARCE",1,1,"P"
"POATSY",1,1,"P"
"PRICE",1,1,"P"
"PENNINGTON",1,1,"P"
"PEDERSEN",1,1,"P"
"PARISE",1,1,"P"
"PRUDENCE",1,1,"P"
"PERS",1,1,"P"
"PATRYCIA",1,1,"P"
"PLP",1,1,"P"
"POWDER",1,1,"P"
"PUSLYS",1,1,"P"
"PUCKETT",1,1,"P"
"PORTER",1,1,"P"
"PARTICIA",1,1,"P"
"PLANTATION",1,1,"P"
"PEACE",1,1,"P"
"QPRT",5,5,"Q"
"QPR",4,4,"Q"
"QUEALLY",2,2,"Q"
"QUENTIN",1,1,"Q"
"QUICK",1,1,"Q"
"QRPT",1,1,"Q"
"QUAL",1,1,"Q"
"QPT",1,1,"Q"
"QUACKENBUSH",1,1,"Q"
"REVO",31,31,"R"
"REVOCABLE",9,9,"R"
"RI",8,8,"R"
"ROSE",7,7,"R"
"RHODE",5,5,"R"
"REYNOLDS",4,4,"R"
"RES",3,3,"R"
"R0BERT",3,3,"R"
"RITZINGER",2,3,"R"
"RIZZI",2,2,"R"
"RESORT",2,2,"R"
"RENEE",2,2,"R"
"REVOC",2,2,"R"
"ROOTS",2,2,"R"
"REVENS",2,2,"R"
"REEVES",2,2,"R"
"RENTALS",2,2,"R"
"ROSEANNA",2,2,"R"
"RAJ",2,2,"R"
"RONDINONE",1,1,"R"
"RN",1,1,"R"
"RE",1,1,"R"
"RL",1,1,"R"
"RESTORATION",1,1,"R"
"RIDGE",1,1,"R"
"ROCKY",1,1,"R"
"ROSALIE",1,1,"R"
"RENDEZVOUS",1,1,"R"
"RICCIO",1,1,"R"
"RIVERA",1,1,"R"
"ROBINA",1,1,"R"
"RANDOM",1,1,"R"
"RED",1,1,"R"
"RESORTS",1,1,"R"
"REDLIICH",1,1,"R"
"RENZ",1,1,"R"
"RUSIN",1,1,"R"
"RANDALL",1,1,"R"
"ROSALYN",1,1,"R"
"RIGBY",1,1,"R"
"ROUSSEAU",1,1,"R"
"RVTR",1,1,"R"
"RANSOM",1,1,"R"
"ROESSIER",1,1,"R"
"RASHMI",1,1,"R"
"RATHBUN",1,1,"R"
"ROSENZWEIG",1,1,"R"
"ROSEBUD",1,1,"R"
"ROY",1,1,"R"
"RICARD",1,1,"R"
"RONNIE",1,1,"R"
"REDD",1,1,"R"
"ROCK",1,1,"R"
"RETREAT",1,1,"R"
"SHOREHAM",37,37,"S"
"SOCIETY",9,9,"S"
"STATE",8,8,"S"
"ST",8,8,"S"
"SWIENTON",5,5,"S"
"SHEFFIELD",4,4,"S"
"SHEEPS",4,4,"S"
"SPRAGUE",3,3,"S"
"SOHL",2,3,"S"
"SPARROW",2,2,"S"
"SORBY",2,2,"S"
"SIMONE",2,2,"S"
"SHAW",2,2,"S"
"SPADE",2,2,"S"
"STEEL",2,2,"S"
"STREET",2,2,"S"
"SKY",2,2,"S"
"SZABO",2,2,"S"
"STANTON",2,2,"S"
"SLOMAN",2,2,"S"
"STEELE",1,2,"S"
"SABBIA",1,1,"S"
"SUSANNE",1,1,"S"
"SPIER",1,1,"S"
"SUNSHINE",1,1,"S"
"SWAIN",1,1,"S"
"SCHOONER",1,1,"S"
"SCURTU",1,1,"S"
"SHEL",1,1,"S"
"SWANSON",1,1,"S"
"STOCKMAN",1,1,"S"
"SEIGER",1,1,"S"
"SULLIVA",1,1,"S"
"STINEBAUGH",1,1,"S"
"SEDIVY",1,1,"S"
"SIENKO",1,1,"S"
"SCHLESNGER",1,1,"S"
"SHEPARD",1,1,"S"
"STEPHENS",1,1,"S"
"SHAN",1,1,"S"
"SUNFISH",1,1,"S"
"SEGAL",1,1,"S"
"SUSANAH",1,1,"S"
"SIVERBUSH",1,1,"S"
"SQUID",1,1,"S"
"SWAMP",1,1,"S"
"SALES",1,1,"S"
"SQUARE",1,1,"S"
"SPILLANE",1,1,"S"
"SCHOOL",1,1,"S"
"SPURGAS",1,1,"S"
"SERF",1,1,"S"
"SIROTA",1,1,"S"
"SELIGSON",1,1,"S"
"SLITHY",1,1,"S"
"SOUTHEAST",1,1,"S"
"SURPRENANT",1,1,"S"
"STAR",1,1,"S"
"STORE",1,1,"S"
"SAMANTHA",1,1,"S"
"STACK",1,1,"S"
"SIGFRIDSON",1,1,"S"
"SIOBHAN",1,1,"S"
"SERENO",1,1,"S"
"SCOUTS",1,1,"S"
"SHOHET",1,1,"S"
"SADIE",1,1,"S"
"SELMAN",1,1,"S"
"SLEESEN",1,1,"S"
"SHAUN",1,1,"S"
"SCINTO",1,1,"S"
"SHIRLY",1,1,"S"
"SONS",1,1,"S"
"SAMUAL",1,1,"S"
"SHEPRO",1,1,"S"
"SCHWARTZMAN",1,1,"S"
"SCHADLOW",1,1,"S"
"SHANE",1,1,"S"
"SHILAND",1,1,"S"
"SILBERT",1,1,"S"
"SNAKE",1,1,"S"
"TRUSTEE",39,39,"T"
"TOWN",37,37,"T"
"TRUSTEES",15,15,"T"
"TRUSTS",11,11,"T"
"TR",2,2,"T"
"TREASURED",2,2,"T"
"TWO",2,2,"T"
"TICKETS",2,2,"T"
"TRISTEN",2,2,"T"
"TRAIL",2,2,"T"
"TRETHEWAY",2,2,"T"
"TRUS",2,2,"T"
"TUPY",1,1,"T"
"TO",1,1,"T"
"TANG",1,1,"T"
"TURTLE",1,1,"T"
"TRF",1,1,"T"
"TREANOR",1,1,"T"
"TUCKER",1,1,"T"
"TRADING",1,1,"T"
"TRUSTERE",1,1,"T"
"TOVES",1,1,"T"
"THERA",1,1,"T"
"TMG",1,1,"T"
"TESCHNER",1,1,"T"
"TONNER",1,1,"T"
"TREMBLE",1,1,"T"
"TOOD",1,1,"T"
"TENNEY",1,1,"T"
"THRU",1,1,"T"
"TROY",1,1,"T"
"US",23,23,"U"
"UTILITY",5,5,"U"
"VIEW",9,9,"V"
"VILA",5,5,"V"
"VENTURES",1,1,"V"
"VACATIONS",1,1,"V"
"VERCELLI",1,1,"V"
"VANSCIVER",1,1,"V"
"VACANCY",1,1,"V"
"VAILL",1,1,"V"
"VERA",1,1,"V"
"VOORHEES",1,1,"V"
"VINCENTJ",1,1,"V"
"VANDER",1,1,"V"
"VEER",1,1,"V"
"VONN",1,1,"V"
"VALERIE",1,1,"V"
"WILDLIFE",21,21,"W"
"WILLIS",5,5,"W"
"WENDLER",3,3,"W"
"WAY",2,2,"W"
"WESTON",2,2,"W"
"WAS",2,2,"W"
"WATERFRONT",1,1,"W"
"WORTH",1,1,"W"
"WAYNE",1,1,"W"
"WHITEFORD",1,1,"W"
"WOODEN",1,1,"W"
"WINDMILL",1,1,"W"
"WARDENS",1,1,"W"
"WITH",1,1,"W"
"WINDHOVER",1,1,"W"
"WAVES",1,1,"W"
"WILKES",1,1,"W"
"WELD",1,1,"W"
"WHITAKER",1,1,"W"
"WHITRIGHT",1,1,"W"
"WINDS",1,1,"W"
"WALKIN",1,1,"W"
"WHITESTONE",1,1,"W"
"WIND",1,1,"W"
"WHEELER",1,1,"W"
"WARREN",1,1,"W"
"WOLKOFF",1,1,"W"
"WANG",1,1,"W"
"WINFIELD",1,1,"W"
"WBI",1,1,"W"
"WAGNER",1,1,"W"
"WEIK",1,1,"W"
"WALDIN",1,1,"W"
"YOUNG",1,1,"Y"
"YACHT",1,1,"Y"
"YANN",1,1,"Y"
"ZAUN",1,1,"Z"
"ZETTELL",1,1,"Z"
"ZOELLNER",1,1,"Z"
